,account_name,channel,like,love,wow,haha,sad,angry,comment,share,engagement,favorite,retweet,share_on_facebook,dislike
2965,techxcite,facebook,504077.0,3771.0,5106.0,5549.0,306.0,130.0,16430.0,26865.0,562234,0.0,0.0,0.0,0.0
4543,ไอ่เป็ด,instagram,560522.0,0.0,0.0,0.0,0.0,0.0,1589.0,0.0,562111,0.0,0.0,0.0,0.0
2794,nanapat,instagram,559010.0,0.0,0.0,0.0,0.0,0.0,2664.0,0.0,561674,0.0,0.0,0.0,0.0
2452,ZuckerRider WheelieTH,youtube,526750.0,0.0,0.0,0.0,0.0,0.0,24942.0,0.0,561281,0.0,0.0,1718.0,7871.0
3732,รถซิ่งไทยแลนด์ (RodzingThailand),youtube,484163.0,0.0,0.0,0.0,0.0,0.0,24322.0,0.0,560987,0.0,0.0,37269.0,15233.0
1452,MinutevideosThailand,youtube,518068.0,0.0,0.0,0.0,0.0,0.0,25539.0,0.0,560698,0.0,0.0,2519.0,14572.0
1029,JETKOY,facebook,271716.0,15185.0,1828.0,5625.0,1130.0,360.0,222688.0,41736.0,560268,0.0,0.0,0.0,0.0
3489,นุ่น - English AfterNoonz,instagram,554585.0,0.0,0.0,0.0,0.0,0.0,4207.0,0.0,558792,0.0,0.0,0.0,0.0
4118,ฮาคนเมือง,facebook,363098.0,1046.0,2858.0,117150.0,1665.0,2652.0,28173.0,41563.0,558205,0.0,0.0,0.0,0.0
2371,Where Eat It แวะกินที่ไหนดี,facebook,250419.0,6011.0,2658.0,237.0,74.0,13.0,63625.0,234954.0,557991,0.0,0.0,0.0,0.0
903,Goy Natty Dream,facebook,465097.0,36414.0,702.0,16895.0,307.0,669.0,4916.0,32875.0,557875,0.0,0.0,0.0,0.0
3813,วรพล สิงห์เขียวพงษ์,facebook,464023.0,5956.0,9328.0,19430.0,3412.0,3093.0,32462.0,18617.0,556321,0.0,0.0,0.0,0.0
2589,foodblogbkk,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553344,164412.0,388917.0,15.0,0.0
3742,รักษ์ภาษาไทย,facebook,217405.0,6680.0,531.0,650.0,53.0,8.0,12327.0,315472.0,553126,0.0,0.0,0.0,0.0
1948,Sam's Story,facebook,376025.0,77497.0,292.0,120.0,48692.0,21.0,36797.0,10428.0,549872,0.0,0.0,0.0,0.0
2857,past.tell,facebook,365969.0,40761.0,187.0,2498.0,5958.0,17.0,26946.0,107354.0,549690,0.0,0.0,0.0,0.0
1652,Ohana,instagram,546138.0,0.0,0.0,0.0,0.0,0.0,2929.0,0.0,549067,0.0,0.0,0.0,0.0
1457,MisterBan,facebook,392030.0,2480.0,8771.0,16489.0,10406.0,5497.0,27106.0,85534.0,548313,0.0,0.0,0.0,0.0
254,Beartai,youtube,415546.0,0.0,0.0,0.0,0.0,0.0,39984.0,0.0,547989,0.0,0.0,77661.0,14798.0
1078,JewJew Sippothai,facebook,511962.0,24475.0,1120.0,1997.0,102.0,18.0,4317.0,3824.0,547815,0.0,0.0,0.0,0.0
1131,KRUA.CO by sangdad,facebook,357420.0,15996.0,3236.0,2314.0,519.0,282.0,24616.0,143036.0,547419,0.0,0.0,0.0,0.0
2779,modernpod,instagram,534337.0,0.0,0.0,0.0,0.0,0.0,10106.0,0.0,544443,0.0,0.0,0.0,0.0
1445,MindaRyn,youtube,493076.0,0.0,0.0,0.0,0.0,0.0,24545.0,0.0,543286,0.0,0.0,20863.0,4802.0
1834,Pssyppl.,facebook,249898.0,9077.0,733.0,3764.0,14975.0,13719.0,2802.0,245788.0,540756,0.0,0.0,0.0,0.0
3880,สรุปให้,facebook,243448.0,9186.0,700.0,319.0,91.0,38.0,19110.0,265546.0,538438,0.0,0.0,0.0,0.0
2834,oporcony,facebook,401331.0,66958.0,1605.0,17425.0,221.0,131.0,40362.0,7507.0,535540,0.0,0.0,0.0,0.0
1021,Inskru -พื้นที่แบ่งปันไอเดียการสอน,facebook,229329.0,13946.0,1130.0,2394.0,413.0,32.0,14451.0,271471.0,533166,0.0,0.0,0.0,0.0
2753,malinmln,facebook,484902.0,25269.0,1432.0,280.0,31.0,9.0,4358.0,15838.0,532119,0.0,0.0,0.0,0.0
4060,ออนนีเยปอ,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532039,184181.0,347856.0,2.0,0.0
2615,gynegene,instagram,530113.0,0.0,0.0,0.0,0.0,0.0,1667.0,0.0,531780,0.0,0.0,0.0,0.0
688,Evos TH,youtube,498884.0,0.0,0.0,0.0,0.0,0.0,20238.0,0.0,528099,0.0,0.0,3306.0,5671.0
3009,widsawaphatiew,instagram,524546.0,0.0,0.0,0.0,0.0,0.0,3455.0,0.0,528001,0.0,0.0,0.0,0.0
1751,Paul Pattarapon พอล ภัทรพล,instagram,523090.0,0.0,0.0,0.0,0.0,0.0,3738.0,0.0,526828,0.0,0.0,0.0,0.0
757,Filmzlap,facebook,453700.0,15179.0,5575.0,4241.0,5474.0,74.0,17574.0,24297.0,526114,0.0,0.0,0.0,0.0
837,GAME OVER,youtube,489665.0,0.0,0.0,0.0,0.0,0.0,16032.0,0.0,525887,0.0,0.0,136.0,20054.0
4294,เรื่องเด็กๆ by หมอแอม,facebook,352023.0,15741.0,847.0,9410.0,4048.0,1533.0,29047.0,111126.0,523775,0.0,0.0,0.0,0.0
2872,phichaikeawvichit,instagram,519316.0,0.0,0.0,0.0,0.0,0.0,4005.0,0.0,523321,0.0,0.0,0.0,0.0
4467,ใกล้หมอจิ๋ม,facebook,389236.0,4414.0,4507.0,35807.0,6260.0,2156.0,27067.0,53038.0,522485,0.0,0.0,0.0,0.0
11,10นาทีกับหมอต่อ,youtube,463706.0,0.0,0.0,0.0,0.0,0.0,10938.0,0.0,521372,0.0,0.0,35680.0,11048.0
483,CreativeKim,instagram,517866.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,519882,0.0,0.0,0.0,0.0
2281,TravelKanuman / 2เท้าชาวท่องโลก,facebook,444120.0,15189.0,7434.0,368.0,42.0,7.0,18607.0,33904.0,519671,0.0,0.0,0.0,0.0
3125,ก๊อบแก๊บรีวิว,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519504,151303.0,368201.0,0.0,0.0
3430,นวล,facebook,320895.0,29597.0,1721.0,39571.0,1492.0,391.0,10397.0,114856.0,518920,0.0,0.0,0.0,0.0
567,Doyser,facebook,421318.0,31320.0,2721.0,3624.0,439.0,89.0,17216.0,40741.0,517468,0.0,0.0,0.0,0.0
449,CigaretteS,youtube,489453.0,0.0,0.0,0.0,0.0,0.0,14336.0,0.0,516350,0.0,0.0,8315.0,4246.0
2502,belltatcha,instagram,514401.0,0.0,0.0,0.0,0.0,0.0,1521.0,0.0,515922,0.0,0.0,0.0,0.0
2455,_evefee_,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515521,115777.0,399744.0,0.0,0.0
1715,PYONG : Traveller X Doctor,instagram,509962.0,0.0,0.0,0.0,0.0,0.0,5303.0,0.0,515265,0.0,0.0,0.0,0.0
2837,overclockzone,facebook,356801.0,3142.0,10192.0,48857.0,2366.0,1347.0,24106.0,67790.0,514601,0.0,0.0,0.0,0.0
1456,Mission To The Moon,youtube,188940.0,0.0,0.0,0.0,0.0,0.0,7515.0,0.0,514582,0.0,0.0,315369.0,2758.0
2805,nicnnice,instagram,509334.0,0.0,0.0,0.0,0.0,0.0,2093.0,0.0,511427,0.0,0.0,0.0,0.0
101,Alie BlackCobra,facebook,440797.0,43534.0,1339.0,7838.0,346.0,170.0,5523.0,10525.0,510072,0.0,0.0,0.0,0.0
3923,สุดสัปดาห์แฟนคลับ,instagram,499114.0,0.0,0.0,0.0,0.0,0.0,9834.0,0.0,508948,0.0,0.0,0.0,0.0
4211,เที่ยวเอง,facebook,393405.0,15070.0,6131.0,892.0,123.0,8.0,25468.0,66675.0,507772,0.0,0.0,0.0,0.0
3876,สมาคมนิยมหนังหวาน [Romantic&Comedy Movie Society],twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507139,77049.0,430090.0,0.0,0.0
1048,Jamsai,youtube,437055.0,0.0,0.0,0.0,0.0,0.0,47452.0,0.0,503584,0.0,0.0,537.0,18540.0
141,Arifah KH,instagram,500356.0,0.0,0.0,0.0,0.0,0.0,2477.0,0.0,502833,0.0,0.0,0.0,0.0
4265,เมอา พรพรรณ เรืองปัญญาธรรม,youtube,462831.0,0.0,0.0,0.0,0.0,0.0,27477.0,0.0,502066,0.0,0.0,7477.0,4281.0
4101,อีฟ Evefee,instagram,494780.0,0.0,0.0,0.0,0.0,0.0,5663.0,0.0,500443,0.0,0.0,0.0,0.0
2192,Thailand Cute Girls & Boys,facebook,458434.0,27843.0,4733.0,974.0,317.0,88.0,3571.0,4353.0,500313,0.0,0.0,0.0,0.0
410,Cen Nathasa,instagram,494998.0,0.0,0.0,0.0,0.0,0.0,2070.0,0.0,497068,0.0,0.0,0.0,0.0
2357,Wealth Me Up,facebook,362699.0,10298.0,1641.0,1045.0,593.0,118.0,11974.0,108641.0,497009,0.0,0.0,0.0,0.0
4402,แหมทำเป็นฟิต,instagram,493244.0,0.0,0.0,0.0,0.0,0.0,3089.0,0.0,496333,0.0,0.0,0.0,0.0
4369,แป้ง สุอารี ทรรศนกุลพันธ์,facebook,398904.0,15709.0,5227.0,1028.0,1132.0,29.0,31728.0,41557.0,495314,0.0,0.0,0.0,0.0
4191,เที่ยวจนแม่ด่า,facebook,231127.0,4714.0,2450.0,600.0,50.0,8.0,89167.0,165748.0,493864,0.0,0.0,0.0,0.0
133,AppDiqus,facebook,454911.0,2746.0,2682.0,4003.0,360.0,87.0,9322.0,19255.0,493366,0.0,0.0,0.0,0.0
1660,Online station,youtube,412607.0,0.0,0.0,0.0,0.0,0.0,50667.0,0.0,492564,0.0,0.0,17423.0,11867.0
4540,ไอซ์ ICEPADIE,youtube,452674.0,0.0,0.0,0.0,0.0,0.0,27558.0,0.0,490757,0.0,0.0,4051.0,6474.0
3077,กินตามโปร,facebook,355043.0,4485.0,3425.0,4149.0,408.0,29.0,60400.0,62723.0,490662,0.0,0.0,0.0,0.0
2408,Ya Taliban,youtube,454546.0,0.0,0.0,0.0,0.0,0.0,25276.0,0.0,487713,0.0,0.0,234.0,7657.0
1095,Jossy Berry,instagram,474629.0,0.0,0.0,0.0,0.0,0.0,12908.0,0.0,487537,0.0,0.0,0.0,0.0
3731,รถซิ่ง ไทยแลนด์,facebook,426289.0,6361.0,1884.0,7946.0,109.0,87.0,3408.0,41185.0,487269,0.0,0.0,0.0,0.0
2726,kiwtum,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486950,255343.0,231607.0,0.0,0.0
388,CU.FITGIRL,instagram,475794.0,0.0,0.0,0.0,0.0,0.0,10661.0,0.0,486455,0.0,0.0,0.0,0.0
952,Hashtag E-Sports,facebook,334032.0,24074.0,3889.0,39590.0,1226.0,7344.0,21570.0,54603.0,486328,0.0,0.0,0.0,0.0
1317,MOBYDICK,youtube,427392.0,0.0,0.0,0.0,0.0,0.0,47776.0,0.0,485134,0.0,0.0,2311.0,7655.0
2913,reviewchiangmai,instagram,481338.0,0.0,0.0,0.0,0.0,0.0,2446.0,0.0,483784,0.0,0.0,0.0,0.0
1829,PropCons,facebook,448482.0,2574.0,1972.0,2654.0,301.0,72.0,13063.0,11879.0,480997,0.0,0.0,0.0,0.0
3715,มุนินฺ,facebook,358338.0,34844.0,579.0,5800.0,13474.0,235.0,7904.0,56764.0,477938,0.0,0.0,0.0,0.0
2097,Sweetlists,instagram,474019.0,0.0,0.0,0.0,0.0,0.0,2347.0,0.0,476366,0.0,0.0,0.0,0.0
366,Buffalo Gags,instagram,474405.0,0.0,0.0,0.0,0.0,0.0,1682.0,0.0,476087,0.0,0.0,0.0,0.0
980,Hungrylist แผนที่ของความอร่อย,instagram,473190.0,0.0,0.0,0.0,0.0,0.0,2648.0,0.0,475838,0.0,0.0,0.0,0.0
3209,ครูเชอรี่ English Bright เรียนอังกฤษในชีวิตประจำวัน,facebook,391481.0,19147.0,1068.0,9953.0,302.0,46.0,17129.0,35706.0,474832,0.0,0.0,0.0,0.0
937,Happy Retire,youtube,439595.0,0.0,0.0,0.0,0.0,0.0,16040.0,0.0,474022,0.0,0.0,13160.0,5227.0
2153,TechHangout,facebook,410960.0,3697.0,3650.0,2469.0,1928.0,74.0,15887.0,35209.0,473874,0.0,0.0,0.0,0.0
946,HashCorner,facebook,366399.0,7549.0,2010.0,278.0,164.0,3.0,24656.0,71769.0,472828,0.0,0.0,0.0,0.0
2137,Talon Esports TH,facebook,348577.0,38618.0,1785.0,15746.0,3610.0,1052.0,38954.0,23154.0,471496,0.0,0.0,0.0,0.0
812,FreeLance บ้าเที่ยว,facebook,263840.0,6630.0,2171.0,80.0,14.0,5.0,84495.0,114113.0,471348,0.0,0.0,0.0,0.0
3975,หมอโดม รถนิยม,facebook,450115.0,7348.0,3454.0,1342.0,447.0,2.0,3374.0,3145.0,469227,0.0,0.0,0.0,0.0
850,GZR Gozziira,youtube,439269.0,0.0,0.0,0.0,0.0,0.0,17272.0,0.0,469154,0.0,0.0,1307.0,11306.0
4085,อาตี๋ รีวิว,youtube,384601.0,0.0,0.0,0.0,0.0,0.0,64832.0,0.0,468216,0.0,0.0,8306.0,10477.0
1150,Kanunnk,instagram,463874.0,0.0,0.0,0.0,0.0,0.0,2739.0,0.0,466613,0.0,0.0,0.0,0.0
571,Dr.Pakky หม่ามี้หมอเด็ก,facebook,350535.0,23761.0,786.0,5735.0,910.0,292.0,22379.0,62121.0,466519,0.0,0.0,0.0,0.0
2317,VictoryCast,youtube,427989.0,0.0,0.0,0.0,0.0,0.0,16263.0,0.0,466322,0.0,0.0,862.0,21208.0
2919,rietyrive,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465425,151105.0,314320.0,0.0,0.0
3589,ผู้ประกอบการรุ่นใหม่ใส่ใจบัญชีและภาษี,facebook,303651.0,1833.0,776.0,2018.0,143.0,56.0,11393.0,144873.0,464743,0.0,0.0,0.0,0.0
2735,lifestylehattaya70,facebook,424492.0,21852.0,1154.0,437.0,27.0,32.0,9054.0,6496.0,463544,0.0,0.0,0.0,0.0
1777,Pipo DIY,instagram,457931.0,0.0,0.0,0.0,0.0,0.0,5584.0,0.0,463515,0.0,0.0,0.0,0.0
3699,มาริโอ้ เดอะแค๊ท,facebook,327352.0,64069.0,579.0,55860.0,13.0,1.0,8851.0,6413.0,463138,0.0,0.0,0.0,0.0
3051,กานดา สายทุ้ม,instagram,459855.0,0.0,0.0,0.0,0.0,0.0,2923.0,0.0,462778,0.0,0.0,0.0,0.0
2293,U me go แบบนี้ต้องไปจัด,facebook,248170.0,6504.0,1466.0,84.0,23.0,7.0,77348.0,127959.0,461561,0.0,0.0,0.0,0.0
4360,แต่งให้สวย Style 50+,facebook,408607.0,10409.0,2532.0,264.0,45.0,30.0,34484.0,4666.0,461037,0.0,0.0,0.0,0.0
3312,ชีวิตติดเหล็ก ผอมชัวร์,facebook,295997.0,3628.0,1464.0,17547.0,388.0,20.0,8173.0,133689.0,460906,0.0,0.0,0.0,0.0
2069,StockManday,facebook,389128.0,12716.0,1660.0,10397.0,409.0,314.0,33531.0,11549.0,459704,0.0,0.0,0.0,0.0
4391,แม่ซี น้องมดดี้ Channel,youtube,366530.0,0.0,0.0,0.0,0.0,0.0,41553.0,0.0,459189,0.0,0.0,39174.0,11932.0
2707,kamonnart,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458662,73059.0,385601.0,2.0,0.0
2703,junior.kr,instagram,450957.0,0.0,0.0,0.0,0.0,0.0,5880.0,0.0,456837,0.0,0.0,0.0,0.0
136,April Naphatrada,instagram,453962.0,0.0,0.0,0.0,0.0,0.0,1881.0,0.0,455843,0.0,0.0,0.0,0.0
4468,ใกล้หมอฟัน,facebook,369039.0,8578.0,1288.0,6269.0,1090.0,50.0,13637.0,54681.0,454632,0.0,0.0,0.0,0.0
707,FEONALITA,instagram,448946.0,0.0,0.0,0.0,0.0,0.0,5108.0,0.0,454054,0.0,0.0,0.0,0.0
711,FIFA WaTaFak,facebook,270075.0,10756.0,2994.0,45260.0,1649.0,268.0,110868.0,11799.0,453669,0.0,0.0,0.0,0.0
1093,John Trakoolsopit,facebook,354273.0,8676.0,2877.0,19067.0,401.0,102.0,15836.0,51140.0,452372,0.0,0.0,0.0,0.0
2677,janyonce,instagram,442942.0,0.0,0.0,0.0,0.0,0.0,8554.0,0.0,451496,0.0,0.0,0.0,0.0
2363,Wealthy Thai,facebook,370196.0,2161.0,2489.0,1588.0,418.0,98.0,7477.0,65504.0,449931,0.0,0.0,0.0,0.0
225,Bangkok Esports,youtube,390131.0,0.0,0.0,0.0,0.0,0.0,46864.0,0.0,449694,0.0,0.0,5650.0,7049.0
1109,Just Ride it,facebook,330005.0,2693.0,5959.0,19556.0,767.0,2405.0,14176.0,72090.0,447651,0.0,0.0,0.0,0.0
2771,miintlalita,instagram,445134.0,0.0,0.0,0.0,0.0,0.0,2374.0,0.0,447508,0.0,0.0,0.0,0.0
684,Evefee,facebook,402245.0,12764.0,1670.0,1606.0,110.0,25.0,8233.0,19014.0,445667,0.0,0.0,0.0,0.0
2208,The Curator,facebook,235255.0,13057.0,1230.0,6943.0,4390.0,795.0,10925.0,171632.0,444227,0.0,0.0,0.0,0.0
251,Bearhug Family,facebook,316024.0,43719.0,2310.0,39878.0,3481.0,298.0,6830.0,31109.0,443649,0.0,0.0,0.0,0.0
4508,ไปวิ่ง,facebook,355006.0,14671.0,2690.0,13294.0,2033.0,24.0,17787.0,37939.0,443444,0.0,0.0,0.0,0.0
717,FINSTREET,facebook,206533.0,1703.0,1046.0,4664.0,512.0,23.0,38896.0,189127.0,442504,0.0,0.0,0.0,0.0
1570,Naefit,youtube,388453.0,0.0,0.0,0.0,0.0,0.0,15379.0,0.0,441625,0.0,0.0,35087.0,2706.0
260,Beauty Hunter (Thailand),facebook,152374.0,21002.0,4254.0,6319.0,212.0,55.0,52100.0,205165.0,441481,0.0,0.0,0.0,0.0
2399,Xcrosz,facebook,346132.0,19567.0,1668.0,15065.0,1438.0,503.0,36232.0,20675.0,441280,0.0,0.0,0.0,0.0
2033,SpokeDark TV,facebook,365274.0,4654.0,3141.0,5426.0,3294.0,402.0,17618.0,41471.0,441280,0.0,0.0,0.0,0.0
4177,เถื่อนChannel,facebook,349552.0,11392.0,2360.0,8149.0,2811.0,501.0,9952.0,54860.0,439577,0.0,0.0,0.0,0.0
2920,rietyrive,youtube,401678.0,0.0,0.0,0.0,0.0,0.0,16144.0,0.0,438910,0.0,0.0,17409.0,3679.0
2716,katmatcha,instagram,435712.0,0.0,0.0,0.0,0.0,0.0,2861.0,0.0,438573,0.0,0.0,0.0,0.0
2193,Thailand Investment Forum,facebook,353784.0,1535.0,3456.0,9803.0,3374.0,366.0,8425.0,57107.0,437850,0.0,0.0,0.0,0.0
1201,KirosZ Weerasak,facebook,407776.0,5799.0,1482.0,16141.0,295.0,23.0,3189.0,3056.0,437761,0.0,0.0,0.0,0.0
4414,โคเรียนปากแดง,instagram,434491.0,0.0,0.0,0.0,0.0,0.0,2367.0,0.0,436858,0.0,0.0,0.0,0.0
395,Cafe of the day,facebook,321522.0,5908.0,1665.0,233.0,35.0,15.0,33595.0,73560.0,436533,0.0,0.0,0.0,0.0
2544,dalyn.diet,instagram,433196.0,0.0,0.0,0.0,0.0,0.0,2387.0,0.0,435583,0.0,0.0,0.0,0.0
1833,Propholic,facebook,393386.0,2922.0,1993.0,574.0,300.0,64.0,8747.0,25686.0,433672,0.0,0.0,0.0,0.0
739,Fasai Puengudom,facebook,360552.0,36796.0,3175.0,1661.0,53.0,31.0,11017.0,20280.0,433565,0.0,0.0,0.0,0.0
4423,โดดงานไป,facebook,245521.0,4249.0,1332.0,238.0,26.0,4.0,58239.0,122263.0,431872,0.0,0.0,0.0,0.0
1555,N NEXT,facebook,301955.0,38426.0,3895.0,55672.0,5058.0,2716.0,7644.0,15587.0,430953,0.0,0.0,0.0,0.0
1181,Kia Zaab,youtube,389642.0,0.0,0.0,0.0,0.0,0.0,22291.0,0.0,430103,0.0,0.0,10257.0,7913.0
740,Fasai Puengudom,instagram,426792.0,0.0,0.0,0.0,0.0,0.0,2551.0,0.0,429343,0.0,0.0,0.0,0.0
1902,Runner's journey,instagram,425204.0,0.0,0.0,0.0,0.0,0.0,3801.0,0.0,429005,0.0,0.0,0.0,0.0
22,2Madames.com เที่ยวและไลฟ์สไตส์แบบครอบครัว,facebook,404683.0,8751.0,839.0,691.0,55.0,42.0,7721.0,5806.0,428588,0.0,0.0,0.0,0.0
1843,Purple Mood E-Sport,facebook,364208.0,15995.0,2289.0,8714.0,1171.0,218.0,12620.0,22306.0,427521,0.0,0.0,0.0,0.0
126,AnimaToey Watercolor,facebook,324036.0,51751.0,13246.0,1484.0,272.0,97.0,10623.0,25659.0,427168,0.0,0.0,0.0,0.0
4074,อาจารย์อดัม,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426216,197034.0,229182.0,0.0,0.0
242,BeBell,facebook,325622.0,89723.0,1145.0,833.0,165.0,37.0,4436.0,3914.0,425875,0.0,0.0,0.0,0.0
2740,linghokkalom,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425786,64926.0,360860.0,0.0,0.0
3782,ลดพุง ลดโรค,facebook,304344.0,4295.0,1319.0,46406.0,489.0,149.0,8761.0,59410.0,425173,0.0,0.0,0.0,0.0
2601,give.me.museums,instagram,423241.0,0.0,0.0,0.0,0.0,0.0,1525.0,0.0,424766,0.0,0.0,0.0,0.0
1389,Mawinfinferrr,youtube,401036.0,0.0,0.0,0.0,0.0,0.0,12504.0,0.0,424113,0.0,0.0,4223.0,6350.0
3764,รีวิวไม่หยุด,facebook,310176.0,3837.0,2909.0,1763.0,63.0,15.0,25994.0,79275.0,424032,0.0,0.0,0.0,0.0
2496,autolifethailand official,youtube,294144.0,0.0,0.0,0.0,0.0,0.0,68591.0,0.0,419951,0.0,0.0,48466.0,8750.0
3219,คอนโดติดดอย,facebook,353796.0,3488.0,4920.0,4405.0,1213.0,140.0,19060.0,32908.0,419930,0.0,0.0,0.0,0.0
1996,Slang A-hO-lic,instagram,413233.0,0.0,0.0,0.0,0.0,0.0,6253.0,0.0,419486,0.0,0.0,0.0,0.0
305,Biwtie Homekitchen,instagram,409694.0,0.0,0.0,0.0,0.0,0.0,7040.0,0.0,416734,0.0,0.0,0.0,0.0
21,2Madames.com เที่ยวและไลฟ์สไตล์แบบครอบครัว,youtube,358903.0,0.0,0.0,0.0,0.0,0.0,22411.0,0.0,416731,0.0,0.0,7175.0,28242.0
292,Bigbike Society Thailand,facebook,355087.0,33151.0,2758.0,976.0,76.0,39.0,1195.0,23201.0,416483,0.0,0.0,0.0,0.0
3467,นายอาร์ม,youtube,348001.0,0.0,0.0,0.0,0.0,0.0,30485.0,0.0,416453,0.0,0.0,33040.0,4927.0
4067,อันดับ 10,youtube,378801.0,0.0,0.0,0.0,0.0,0.0,27882.0,0.0,415675,0.0,0.0,394.0,8598.0
2736,lifestylehattaya70,instagram,412500.0,0.0,0.0,0.0,0.0,0.0,3149.0,0.0,415649,0.0,0.0,0.0,0.0
4092,อาสา พาไปหลง,youtube,361857.0,0.0,0.0,0.0,0.0,0.0,14262.0,0.0,415648,0.0,0.0,36032.0,3497.0
170,Aumfooddiary,instagram,407850.0,0.0,0.0,0.0,0.0,0.0,6685.0,0.0,414535,0.0,0.0,0.0,0.0
3470,นายแว่น ลงทุน - naiwaen investment,facebook,310563.0,3193.0,3390.0,5000.0,1834.0,137.0,16985.0,73332.0,414434,0.0,0.0,0.0,0.0
1442,MindaRyn,facebook,285913.0,88705.0,3262.0,10159.0,539.0,29.0,7526.0,18073.0,414206,0.0,0.0,0.0,0.0
2858,past.tell,instagram,412514.0,0.0,0.0,0.0,0.0,0.0,1499.0,0.0,414013,0.0,0.0,0.0,0.0
3043,กันณ์ เรสซิ่ง,youtube,321876.0,0.0,0.0,0.0,0.0,0.0,58545.0,0.0,412545,0.0,0.0,16800.0,15324.0
1851,REDDY,facebook,166256.0,14770.0,1819.0,52355.0,6508.0,117.0,20781.0,149222.0,411828,0.0,0.0,0.0,0.0
362,Brinkkty,youtube,387606.0,0.0,0.0,0.0,0.0,0.0,14741.0,0.0,411258,0.0,0.0,5747.0,3164.0
614,EVA GAMER,youtube,378349.0,0.0,0.0,0.0,0.0,0.0,17210.0,0.0,410255,0.0,0.0,1336.0,13360.0
283,Bew Varaporn,youtube,384868.0,0.0,0.0,0.0,0.0,0.0,17672.0,0.0,409668,0.0,0.0,1796.0,5332.0
824,French Buta,instagram,404644.0,0.0,0.0,0.0,0.0,0.0,4535.0,0.0,409179,0.0,0.0,0.0,0.0
1759,Pearytopia,instagram,405744.0,0.0,0.0,0.0,0.0,0.0,3238.0,0.0,408982,0.0,0.0,0.0,0.0
1094,Jossy Berry,facebook,360362.0,22557.0,3607.0,2364.0,84.0,28.0,15165.0,4790.0,408957,0.0,0.0,0.0,0.0
3862,ศุภชัย เสมอมิตร โหน่งโชว์,youtube,379564.0,0.0,0.0,0.0,0.0,0.0,14679.0,0.0,408419,0.0,0.0,6649.0,7527.0
1354,Mai Jainoon,facebook,332699.0,4004.0,1927.0,1010.0,118.0,130.0,8389.0,58276.0,406553,0.0,0.0,0.0,0.0
3360,ติน่า เทย์เลอร์ - Tina Taylor,instagram,400358.0,0.0,0.0,0.0,0.0,0.0,5396.0,0.0,405754,0.0,0.0,0.0,0.0
2538,chumsrising,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403550,181028.0,222522.0,0.0,0.0
1752,Pawawit Stock Comment,facebook,305477.0,9040.0,1261.0,257.0,19.0,7.0,7797.0,79330.0,403188,0.0,0.0,0.0,0.0
4451,โรงภาพยนตร์ที่ 3 ที่นั่ง E12,facebook,233627.0,13144.0,1315.0,8540.0,3052.0,221.0,22205.0,120931.0,403035,0.0,0.0,0.0,0.0
2380,Wizard Kid Trader / คิดไปเรื่อยแบบวีคิด,facebook,315031.0,3106.0,4903.0,33579.0,2632.0,445.0,19921.0,22477.0,402094,0.0,0.0,0.0,0.0
81,AUTODEFT,facebook,368082.0,2703.0,4256.0,981.0,174.0,32.0,9022.0,15827.0,401077,0.0,0.0,0.0,0.0
1977,Siamphone.com,facebook,363553.0,3876.0,3046.0,2139.0,150.0,60.0,10029.0,18203.0,401056,0.0,0.0,0.0,0.0
2729,koreaneveryday_,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400771,131076.0,269695.0,0.0,0.0
2088,Superbike Magazine (Thailand's Edition) Fan Page,facebook,339324.0,5368.0,3866.0,1413.0,86.0,24.0,13723.0,36583.0,400387,0.0,0.0,0.0,0.0
269,Beer Vanon,facebook,350724.0,6262.0,4021.0,5755.0,1464.0,66.0,13568.0,17989.0,399849,0.0,0.0,0.0,0.0
3690,มอเตอร์ไซค์ พันทิพ by Moto Moment,facebook,274196.0,4116.0,5624.0,38843.0,1698.0,260.0,29057.0,45477.0,399271,0.0,0.0,0.0,0.0
4165,เชฟขวัญ EngiChef,youtube,346317.0,0.0,0.0,0.0,0.0,0.0,16994.0,0.0,398225,0.0,0.0,29067.0,5847.0
1471,Mom Diary,facebook,317148.0,21050.0,850.0,1903.0,75.0,74.0,17156.0,39495.0,397751,0.0,0.0,0.0,0.0
964,Herepaolicious (อร่อยไปกับเฮีย),instagram,394708.0,0.0,0.0,0.0,0.0,0.0,2618.0,0.0,397326,0.0,0.0,0.0,0.0
